"attendance_log","intensity_log","product_log","converged","replicate","attendance_ratio","intensity_ratio","product_ratio"
0.212448284724209,0.338259387405264,0.550707672129473,1,36,1.23670215551845,1.40250424816568,1.73448002683028
-0.110583904590372,0.0377439360059862,-0.0728399685843857,1,37,0.89531120631789,1.03846528526156,0.929749607266777
-0.160586472724272,0.0761126939378968,-0.084473778786375,1,38,0.851644176395718,1.07908417355024,0.918995752244846
-0.0736364593297109,0.0442709399925914,-0.0293655193371195,1,39,0.929009365146252,1.04526552075868,0.97106145784929
0.453381244942237,-0.11431623565438,0.339065009287856,1,40,1.57362400836156,0.891975836714275,1.40363459153197
0.376878569937416,0.0686846280705333,0.445563198007949,1,41,1.45772728670785,1.0710983615204,1.56136930833635
0.150415584986365,0.0230404573576697,0.173456042344035,1,42,1.16231718394081,1.02330793904505,1.18940840201512
0.210399636023804,-0.286358564070387,-0.0759589280465827,1,43,1.23417118067912,0.750993288453849,0.926854273493181
0.167865975852884,0.269121393274946,0.43698736912783,1,44,1.18277807920123,1.30881401262259,1.54803652388141
0.236518241460959,0.0516311366403109,0.28814937810127,1,45,1.26683066425147,1.0529872624504,1.33395655313838
-0.0152157104617928,-0.0790822472998949,-0.0942979577616878,1,46,0.984899463569129,0.923963927781609,0.910011576829332
0.412539551883185,0.19736171484637,0.609901266729555,1,47,1.51064929015035,1.21818459647749,1.84024969594081
0.407385774605112,-0.0544501821053855,0.352935592499726,1,48,1.50288376823743,0.947005685512135,1.42323947318475
-0.120090678622898,-0.0228097774885758,-0.142900456111473,1,49,0.886840015639628,0.97744839877931,0.866840353260372
0.294265813079171,-0.13908782779422,0.155177985284951,1,50,1.34214061478513,0.870151601606294,1.16786580553613
0.176405793099772,-0.362935424439622,-0.18652963133985,1,51,1.19292203997828,0.69563135283316,0.829833972494581
-0.472005438651115,-0.224377822785563,-0.696383261436678,1,52,0.623750120549239,0.799013191942711,0.498384574794698
0.716890805849793,0.329039903673235,1.04593070952303,1,53,2.04805549883331,1.38963330595462,2.84604613362228
0.161887813192107,0.136981597242066,0.298869410434174,1,54,1.17572833271334,1.14680704391378,1.34833353368466
-0.0520507489711952,0.0137068278640503,-0.0383439211071449,1,55,0.949280690602029,1.01380119710379,0.962381900519854
0.21134282709675,0.185876704897042,0.397219531993792,1,56,1.235335789057,1.20427377016528,1.48768248810777
0.737144277688588,-0.102129822727882,0.635014454960706,1,57,2.089958642887,0.902912325518595,1.88704941848679
0.460800760219626,0.144966026256101,0.605766786475726,1,58,1.58534295642972,1.15600029594288,1.83265692680371
0.439746706758239,-0.0212049684598138,0.418541738298425,1,59,1.55231397807113,0.979018276134574,1.5197437548308
0.453885437845866,0.0642940801503203,0.518179517996187,1,60,1.57441761846903,1.06640596147841,1.67896833419203
0.743476157215579,0.0464195236506394,0.789895680866218,1,61,2.10323399383791,1.0475137755918,2.20316658183817
